A	B	C	y
-1.0	0.9999999999999996	0.19999999999999973	-1.079933244379513
-1.0	0.9999999999999996	0.2999999999999998	-0.854661485816854
-1.0	0.9999999999999996	0.3999999999999997	-0.618927627438095
-1.0	0.9999999999999996	0.49999999999999956	-0.3723740293990794
-1.0	0.9999999999999996	0.5999999999999996	-0.11453475389520662
-1.0	0.9999999999999996	0.6999999999999997	0.155169117331587
-1.0	0.9999999999999996	0.7999999999999996	0.43743531833373606
-1.0	0.9999999999999996	0.8999999999999995	0.7330874609783771
-1.0	0.9999999999999996	0.9999999999999996	1.0430834157606315
-0.9	-1.0	-1.0	-0.7065197588425423
-0.9	-1.0	-0.9	-0.9138812386644788
-0.9	-1.0	-0.8	-1.0863534613488022
-0.9	-1.0	-0.7000000000000001	-1.227663702390635
-0.9	-1.0	-0.6000000000000001	-1.3412276453237768
-0.9	-1.0	-0.5000000000000001	-1.4301834292006652
-0.9	-1.0	-0.40000000000000013	-1.4974229772793646
-0.9	-1.0	-0.30000000000000016	-1.5456208990311393
-0.9	-1.0	-0.20000000000000018	-1.5772612393001477
-0.9	-1.0	-0.1000000000000002	-1.594662331904511
-0.9	-1.0	-2.220446049250313e-16	-1.6
-0.9	-1.0	0.09999999999999964	-1.3949958319441944
-0.9	-1.0	0.19999999999999973	-1.1799332443795132
-0.9	-1.0	0.2999999999999998	-0.9546614858168541
-0.9	-1.0	0.3999999999999997	-0.7189276274380954
-0.9	-1.0	0.49999999999999956	-0.4723740293990799
-0.9	-1.0	0.5999999999999996	-0.2145347538952067
-0.9	-1.0	0.6999999999999997	0.05516911733158647
-0.9	-1.0	0.7999999999999996	0.3374353183337355
-0.9	-1.0	0.8999999999999995	0.6330874609783765
-0.9	-1.0	0.9999999999999996	0.9430834157606309
-0.9	-0.9	-1.0	-0.5969871827595798
-0.9	-0.9	-0.9	-0.8138812386644787
-0.9	-0.9	-0.8	-0.9959870041059613
-0.9	-0.9	-0.7000000000000001	-1.1470328239930436
-0.9	-0.9	-0.6000000000000001	-1.270435462600384
-0.9	-0.9	-0.5000000000000001	-1.3693341511682169
-0.9	-0.9	-0.40000000000000013	-1.4466219167105852
-0.9	-0.9	-0.30000000000000016	-1.5049744841454404
-0.9	-0.9	-0.20000000000000018	-1.546877025578162
-0.9	-0.9	-0.1000000000000002	-1.5746490140277634
-0.9	-0.9	-2.220446049250313e-16	-1.5904674239170378
-0.9	-0.9	0.09999999999999964	-1.3749825140674465
-0.9	-0.9	0.19999999999999973	-1.149549030657528
-0.9	-0.9	0.2999999999999998	-0.9140150709311552
-0.9	-0.9	0.3999999999999997	-0.6681265668693157
-0.9	-0.9	0.49999999999999956	-0.4115247513666316
-0.9	-0.9	0.5999999999999996	-0.14374257117181388
-0.9	-0.9	0.6999999999999997	0.13579999572917778
-0.9	-0.9	0.7999999999999996	0.42780177557657684
-0.9	-0.9	0.8999999999999995	0.7330874609783766
-0.9	-0.9	0.9999999999999996	1.0526159918435933
-0.9	-0.8	-1.0	-0.48735364000242054
-0.9	-0.8	-0.9	-0.7127672658752155
-0.9	-0.8	-0.8	-0.9036989845816992
-0.9	-0.8	-0.7000000000000001	-1.0638852635434637
-0.9	-0.8	-0.6000000000000001	-1.1967511856382778
-0.9	-0.8	-0.5000000000000001	-1.3054445013604599
-0.9	-0.8	-0.40000000000000013	-1.3928669622938958
-0.9	-0.8	-0.30000000000000016	-1.4617032280136395
-0.9	-0.8	-0.20000000000000018	-1.514447620250063
-0.9	-0.8	-0.1000000000000002	-1.553428981607318
-0.9	-0.8	-2.220446049250313e-16	-1.5808338811598786
-0.9	-0.8	0.09999999999999964	-1.3537624816470013
-0.9	-0.8	0.19999999999999973	-1.1171196253294289
-0.9	-0.8	0.2999999999999998	-0.870743814799354
-0.9	-0.8	0.3999999999999997	-0.6143716124526264
-0.9	-0.8	0.49999999999999956	-0.3476351015588741
-0.9	-0.8	0.5999999999999996	-0.07005829420970766
-0.9	-0.8	0.6999999999999997	0.21894755617875772
-0.9	-0.8	0.7999999999999996	0.520089795100839
-0.9	-0.8	0.8999999999999995	0.8342014337676398
-0.9	-0.8	0.9999999999999996	1.1622495346007522
-0.9	-0.7000000000000001	-1.0	-0.37761806115717134
-0.9	-0.7000000000000001	-0.9	-0.6103973879163278
-0.9	-0.7000000000000001	-0.8	-0.8092104103134767
-0.9	-0.7000000000000001	-0.7000000000000001	-0.9778179173757129
-0.9	-0.7000000000000001	-0.6000000000000001	-1.119670323085703
-0.9	-0.7000000000000001	-0.5000000000000001	-1.2379417580493701
-0.9	-0.7000000000000001	-0.40000000000000013	-1.3355614439751171
-0.9	-0.7000000000000001	-0.30000000000000016	-1.4152426431364087
-0.9	-0.7000000000000001	-0.20000000000000018	-1.4795094567096143
-0.9	-0.7000000000000001	-0.1000000000000002	-1.5307217293389574
-0.9	-0.7000000000000001	-2.220446049250313e-16	-1.571098302314629
-0.9	-0.7000000000000001	0.09999999999999964	-1.331055229378641
-0.9	-0.7000000000000001	0.19999999999999973	-1.0821814617889802
-0.9	-0.7000000000000001	0.2999999999999998	-0.824283229922123
-0.9	-0.7000000000000001	0.3999999999999997	-0.5570660941338479
-0.9	-0.7000000000000001	0.49999999999999956	-0.2801323582477844
-0.9	-0.7000000000000001	0.5999999999999996	0.007022568342867075
-0.9	-0.7000000000000001	0.6999999999999997	0.3050149023465081
-0.9	-0.7000000000000001	0.7999999999999996	0.6145783693690614
-0.9	-0.7000000000000001	0.8999999999999995	0.9365713117265275
-0.9	-0.7000000000000001	0.9999999999999996	1.2719851134460018
-0.9	-0.6000000000000001	-1.0	-0.26777936548297276
-0.9	-0.6000000000000001	-0.9	-0.5065867127942645
-0.9	-0.6000000000000001	-0.8	-0.7121528739382068
-0.9	-0.6000000000000001	-0.7000000000000001	-0.8882914994454951
-0.9	-0.6000000000000001	-0.6000000000000001	-1.0385091747820405
-0.9	-0.6000000000000001	-0.5000000000000001	-1.1660397050825795
-0.9	-0.6000000000000001	-0.40000000000000013	-1.273875693525718
-0.9	-0.6000000000000001	-0.30000000000000016	-1.3647977061156653
-0.9	-0.6000000000000001	-0.20000000000000018	-1.4414012973880124
-0.9	-0.6000000000000001	-0.1000000000000002	-1.506122155050618
-0.9	-0.6000000000000001	-2.220446049250313e-16	-1.5612596066404305
-0.9	-0.6000000000000001	0.09999999999999964	-1.3064556550903015
-0.9	-0.6000000000000001	0.19999999999999973	-1.0440733024673783
-0.9	-0.6000000000000001	0.2999999999999998	-0.7738382929013798
-0.9	-0.6000000000000001	0.3999999999999997	-0.4953803436844493
-0.9	-0.6000000000000001	0.49999999999999956	-0.20823030528099418
-0.9	-0.6000000000000001	0.5999999999999996	0.08818371664652913
-0.9	-0.6000000000000001	0.6999999999999997	0.3945413202767263
-0.9	-0.6000000000000001	0.7999999999999996	0.7116359057443313
-0.9	-0.6000000000000001	0.8999999999999995	1.0403819868485904
-0.9	-0.6000000000000001	0.9999999999999996	1.3818238091202004
-0.9	-0.5000000000000001	-1.0	-0.15783646079202862
-0.9	-0.5000000000000001	-0.9	-0.4010846718821113
-0.9	-0.5000000000000001	-0.8	-0.612019340796806
-0.9	-0.5000000000000001	-0.7000000000000001	-0.7945526110125793
-0.9	-0.5000000000000001	-0.6000000000000001	-0.9522983026597103
-0.9	-0.5000000000000001	-0.5000000000000001	-1.088606912336699
-0.9	-0.5000000000000001	-0.40000000000000013	-1.20659796248405
-0.9	-0.5000000000000001	-0.30000000000000016	-1.3091899973368615
-0.9	-0.5000000000000001	-0.20000000000000018	-1.399128504545758
-0.9	-0.5000000000000001	-0.1000000000000002	-1.4790120253908043
-0.9	-0.5000000000000001	-2.220446049250313e-16	-1.551316701949486
-0.9	-0.5000000000000001	0.09999999999999964	-1.2793455254304882
-0.9	-0.5000000000000001	0.19999999999999973	-1.001800509625124
-0.9	-0.5000000000000001	0.2999999999999998	-0.7182305841225762
-0.9	-0.5000000000000001	0.3999999999999997	-0.42810261264278093
-0.9	-0.5000000000000001	0.49999999999999956	-0.13079751253511374
-0.9	-0.5000000000000001	0.5999999999999996	0.17439458876885983
-0.9	-0.5000000000000001	0.6999999999999997	0.48828020870964206
-0.9	-0.5000000000000001	0.7999999999999996	0.8117694388857322
-0.9	-0.5000000000000001	0.8999999999999995	1.1458840277607436
-0.9	-0.5000000000000001	0.9999999999999996	1.4917667138111455
-0.9	-0.40000000000000013	-1.0	-0.0477882433283594
-0.9	-0.40000000000000013	-0.9	-0.29353301370438256
-0.9	-0.40000000000000013	-0.8	-0.5080717194271922
-0.9	-0.40000000000000013	-0.7000000000000001	-0.6954850686101473
-0.9	-0.40000000000000013	-0.6000000000000001	-0.8595760921724798
-0.9	-0.40000000000000013	-0.5000000000000001	-1.0039074457201584
-0.9	-0.40000000000000013	-0.40000000000000013	-1.1318363049203284
-0.9	-0.40000000000000013	-0.30000000000000016	-1.2465471764493308
-0.9	-0.40000000000000013	-0.20000000000000018	-1.351082931187838
-0.9	-0.40000000000000013	-0.1000000000000002	-1.448374352945809
-0.9	-0.40000000000000013	-2.220446049250313e-16	-1.541268484485817
-0.9	-0.40000000000000013	0.09999999999999964	-1.2487078529854927
-0.9	-0.40000000000000013	0.19999999999999973	-0.9537549362672042
-0.9	-0.40000000000000013	0.2999999999999998	-0.6555877632350455
-0.9	-0.40000000000000013	0.3999999999999997	-0.3533409550790596
-0.9	-0.40000000000000013	0.49999999999999956	-0.04609804591857358
-0.9	-0.40000000000000013	0.5999999999999996	0.26711679925609033
-0.9	-0.40000000000000013	0.6999999999999997	0.5873477511120742
-0.9	-0.40000000000000013	0.7999999999999996	0.9157170602553455
-0.9	-0.40000000000000013	0.8999999999999995	1.2534356859384723
-0.9	-0.40000000000000013	0.9999999999999996	1.6018149312748138
-0.9	-0.30000000000000016	-1.0	0.06236640235472102
-0.9	-0.30000000000000016	-0.9	-0.18337853936886495
-0.9	-0.30000000000000016	-0.8	-0.3991451911133561
-0.9	-0.30000000000000016	-0.7000000000000001	-0.5892891614433056
-0.9	-0.30000000000000016	-0.6000000000000001	-0.7579348589567172
-0.9	-0.30000000000000016	-0.5000000000000001	-0.9090198255085684
-0.9	-0.30000000000000016	-0.40000000000000013	-1.0463376666495134
-0.9	-0.30000000000000016	-0.30000000000000016	-1.1735800397698255
-0.9	-0.30000000000000016	-0.20000000000000018	-1.2943781636995069
-0.9	-0.30000000000000016	-0.1000000000000002	-1.412344321272461
-0.9	-0.30000000000000016	-2.220446049250313e-16	-1.5311138388027365
-0.9	-0.30000000000000016	0.09999999999999964	-1.2126778213121447
-0.9	-0.30000000000000016	0.19999999999999973	-0.8970501687788732
-0.9	-0.30000000000000016	0.2999999999999998	-0.58262062655554
-0.9	-0.30000000000000016	0.3999999999999997	-0.26784231680824444
-0.9	-0.30000000000000016	0.49999999999999956	0.04878957429301689
-0.9	-0.30000000000000016	0.5999999999999996	0.36875803247185246
-0.9	-0.30000000000000016	0.6999999999999997	0.6935436582789154
-0.9	-0.30000000000000016	0.7999999999999996	1.0246435885691811
-0.9	-0.30000000000000016	0.8999999999999995	1.3635901602739895
-0.9	-0.30000000000000016	0.9999999999999996	1.7119695769578946
-0.9	-0.20000000000000018	-1.0	0.17262860351843434
-0.9	-0.20000000000000018	-0.9	-0.06965666492110545
-0.9	-0.20000000000000018	-0.8	-0.28315103128006847
-0.9	-0.20000000000000018	-0.7000000000000001	-0.47264665936820993
-0.9	-0.20000000000000018	-0.6000000000000001	-0.6428100707059758
-0.9	-0.20000000000000018	-0.5000000000000001	-0.7982486623396468
-0.9	-0.20000000000000018	-0.40000000000000013	-0.9435801757991416
-0.9	-0.20000000000000018	-0.30000000000000016	-1.0835063993901728
-0.9	-0.20000000000000018	-0.20000000000000018	-1.2228925406168663
-0.9	-0.20000000000000018	-0.1000000000000002	-1.3668538920643185
-0.9	-0.20000000000000018	-2.220446049250313e-16	-1.5208516376390229
-0.9	-0.20000000000000018	0.09999999999999964	-1.1671873921040026
-0.9	-0.20000000000000018	0.19999999999999973	-0.8255645456962326
-0.9	-0.20000000000000018	0.2999999999999998	-0.492546986175888
-0.9	-0.20000000000000018	0.3999999999999997	-0.165084825957873
-0.9	-0.20000000000000018	0.49999999999999956	0.15956073746193855
-0.9	-0.20000000000000018	0.5999999999999996	0.48388282072259425
-0.9	-0.20000000000000018	0.6999999999999997	0.8101861603540104
-0.9	-0.20000000000000018	0.7999999999999996	1.1406377484024697
-0.9	-0.20000000000000018	0.8999999999999995	1.477312034721749
-0.9	-0.20000000000000018	0.9999999999999996	1.8222317781216084
-0.9	-0.1000000000000002	-1.0	0.28299949936367197
-0.9	-0.1000000000000002	-0.9	0.04974547836231924
-0.9	-0.1000000000000002	-0.8	-0.15532352238869862
-0.9	-0.1000000000000002	-0.7000000000000001	-0.33767067568130793
-0.9	-0.1000000000000002	-0.6000000000000001	-0.5028970302685207
-0.9	-0.1000000000000002	-0.5000000000000001	-0.6568919370112893
-0.9	-0.1000000000000002	-0.40000000000000013	-0.8060108896266478
-0.9	-0.1000000000000002	-0.30000000000000016	-0.9572888744521979
-0.9	-0.1000000000000002	-0.20000000000000018	-1.1186993255741267
-0.9	-0.1000000000000002	-0.1000000000000002	-1.299471308422578
-0.9	-0.1000000000000002	-2.220446049250313e-16	-1.510480741793785
-0.9	-0.1000000000000002	0.09999999999999964	-1.0998048084622623
-0.9	-0.1000000000000002	0.19999999999999973	-0.721371330653493
-0.9	-0.1000000000000002	0.2999999999999998	-0.3663294612379131
-0.9	-0.1000000000000002	0.3999999999999997	-0.02751553978537924
-0.9	-0.1000000000000002	0.49999999999999956	0.30091746279029596
-0.9	-0.1000000000000002	0.5999999999999996	0.6237958611600494
-0.9	-0.1000000000000002	0.6999999999999997	0.9451621440409128
-0.9	-0.1000000000000002	0.7999999999999996	1.2684652572938386
-0.9	-0.1000000000000002	0.8999999999999995	1.5967141780051737
-0.9	-0.1000000000000002	0.9999999999999996	1.932602673966846
-0.9	-2.220446049250313e-16	-1.0	0.3934802411574574
-0.9	-2.220446049250313e-16	-0.9	0.18611876133551375
-0.9	-2.220446049250313e-16	-0.8	0.013646538650898599
-0.9	-2.220446049250313e-16	-0.7000000000000001	-0.12766370240166225
-0.9	-2.220446049250313e-16	-0.6000000000000001	-0.241227645729158
-0.9	-2.220446049250313e-16	-0.5000000000000001	-0.3301834441018263
-0.9	-2.220446049250313e-16	-0.40000000000000013	-0.39742352502142353
-0.9	-2.220446049250313e-16	-0.30000000000000016	-0.44564103312401615
-0.9	-2.220446049250313e-16	-0.20000000000000018	-0.4780013352798891
-0.9	-2.220446049250313e-16	-0.1000000000000002	-0.5218670370075145
-0.9	-2.220446049250313e-16	-2.220446049250313e-16	-1.499999999999992
-0.9	-2.220446049250313e-16	0.09999999999999964	-0.32220053704719875
-0.9	-2.220446049250313e-16	0.19999999999999973	-0.080673340359255
-0.9	-2.220446049250313e-16	0.2999999999999998	0.14531838009026865
-0.9	-2.220446049250313e-16	0.3999999999999997	0.3810718248198448
-0.9	-2.220446049250313e-16	0.49999999999999956	0.627625955699759
-0.9	-2.220446049250313e-16	0.5999999999999996	0.8854652456994119
-0.9	-2.220446049250313e-16	0.6999999999999997	1.155169117320558
-0.9	-2.220446049250313e-16	0.7999999999999996	1.4374353183334359
-0.9	-2.220446049250313e-16	0.8999999999999995	1.7330874609783677
-0.9	-2.220446049250313e-16	0.9999999999999996	2.0430834157606306
-0.9	0.09999999999999964	-1.0	0.28299949936367286
-0.9	0.09999999999999964	-0.9	0.049745478362319684
-0.9	0.09999999999999964	-0.8	-0.15532352238869862
-0.9	0.09999999999999964	-0.7000000000000001	-0.33767067568130704
-0.9	0.09999999999999964	-0.6000000000000001	-0.5028970302685198
-0.9	0.09999999999999964	-0.5000000000000001	-0.6568919370112885
-0.9	0.09999999999999964	-0.40000000000000013	-0.8060108896266469
-0.9	0.09999999999999964	-0.30000000000000016	-0.957288874452197
-0.9	0.09999999999999964	-0.20000000000000018	-1.1186993255741258
-0.9	0.09999999999999964	-0.1000000000000002	-1.2994713084225775
-0.9	0.09999999999999964	-2.220446049250313e-16	-1.5104807417937849
-0.9	0.09999999999999964	0.09999999999999964	-1.0998048084622616
-0.9	0.09999999999999964	0.19999999999999973	-0.7213713306534921
-0.9	0.09999999999999964	0.2999999999999998	-0.3663294612379122
-0.9	0.09999999999999964	0.3999999999999997	-0.02751553978537835
-0.9	0.09999999999999964	0.49999999999999956	0.30091746279029685
-0.9	0.09999999999999964	0.5999999999999996	0.6237958611600503
-0.9	0.09999999999999964	0.6999999999999997	0.9451621440409137
-0.9	0.09999999999999964	0.7999999999999996	1.2684652572938395
-0.9	0.09999999999999964	0.8999999999999995	1.5967141780051737
-0.9	0.09999999999999964	0.9999999999999996	1.932602673966846
-0.9	0.19999999999999973	-1.0	0.1726286035184348
-0.9	0.19999999999999973	-0.9	-0.069656664921105
-0.9	0.19999999999999973	-0.8	-0.2831510312800676
-0.9	0.19999999999999973	-0.7000000000000001	-0.4726466593682095
-0.9	0.19999999999999973	-0.6000000000000001	-0.642810070705975
-0.9	0.19999999999999973	-0.5000000000000001	-0.7982486623396459
-0.9	0.19999999999999973	-0.40000000000000013	-0.9435801757991411
-0.9	0.19999999999999973	-0.30000000000000016	-1.0835063993901723
-0.9	0.19999999999999973	-0.20000000000000018	-1.2228925406168658
-0.9	0.19999999999999973	-0.1000000000000002	-1.3668538920643185
-0.9	0.19999999999999973	-2.220446049250313e-16	-1.5208516376390229
-0.9	0.19999999999999973	0.09999999999999964	-1.1671873921040026
-0.9	0.19999999999999973	0.19999999999999973	-0.8255645456962322
-0.9	0.19999999999999973	0.2999999999999998	-0.49254698617588755
-0.9	0.19999999999999973	0.3999999999999997	-0.1650848259578721
-0.9	0.19999999999999973	0.49999999999999956	0.159560737461939
-0.9	0.19999999999999973	0.5999999999999996	0.4838828207225947
-0.9	0.19999999999999973	0.6999999999999997	0.8101861603540113
-0.9	0.19999999999999973	0.7999999999999996	1.1406377484024697
-0.9	0.19999999999999973	0.8999999999999995	1.4773120347217499
-0.9	0.19999999999999973	0.9999999999999996	1.8222317781216084
-0.9	0.2999999999999998	-1.0	0.06236640235472146
-0.9	0.2999999999999998	-0.9	-0.1833785393688645
-0.9	0.2999999999999998	-0.8	-0.3991451911133561
-0.9	0.2999999999999998	-0.7000000000000001	-0.5892891614433056
-0.9	0.2999999999999998	-0.6000000000000001	-0.7579348589567168
-0.9	0.2999999999999998	-0.5000000000000001	-0.909019825508568
-0.9	0.2999999999999998	-0.40000000000000013	-1.046337666649513
-0.9	0.2999999999999998	-0.30000000000000016	-1.173580039769825
-0.9	0.2999999999999998	-0.20000000000000018	-1.2943781636995069
-0.9	0.2999999999999998	-0.1000000000000002	-1.412344321272461
-0.9	0.2999999999999998	-2.220446049250313e-16	-1.5311138388027365
-0.9	0.2999999999999998	0.09999999999999964	-1.2126778213121445
-0.9	0.2999999999999998	0.19999999999999973	-0.8970501687788728
-0.9	0.2999999999999998	0.2999999999999998	-0.5826206265555398
-0.9	0.2999999999999998	0.3999999999999997	-0.26784231680824444
-0.9	0.2999999999999998	0.49999999999999956	0.048789574293017335
-0.9	0.2999999999999998	0.5999999999999996	0.3687580324718529
-0.9	0.2999999999999998	0.6999999999999997	0.6935436582789158
-0.9	0.2999999999999998	0.7999999999999996	1.024643588569182
-0.9	0.2999999999999998	0.8999999999999995	1.3635901602739904
-0.9	0.2999999999999998	0.9999999999999996	1.7119695769578946
-0.9	0.3999999999999997	-1.0	-0.04778824332835896
-0.9	0.3999999999999997	-0.9	-0.2935330137043821
-0.9	0.3999999999999997	-0.8	-0.5080717194271913
-0.9	0.3999999999999997	-0.7000000000000001	-0.6954850686101468
-0.9	0.3999999999999997	-0.6000000000000001	-0.8595760921724789
-0.9	0.3999999999999997	-0.5000000000000001	-1.003907445720158
-0.9	0.3999999999999997	-0.40000000000000013	-1.1318363049203282
-0.9	0.3999999999999997	-0.30000000000000016	-1.2465471764493308
-0.9	0.3999999999999997	-0.20000000000000018	-1.3510829311878378
-0.9	0.3999999999999997	-0.1000000000000002	-1.4483743529458086
-0.9	0.3999999999999997	-2.220446049250313e-16	-1.5412684844858169
-0.9	0.3999999999999997	0.09999999999999964	-1.2487078529854927
-0.9	0.3999999999999997	0.19999999999999973	-0.9537549362672038
-0.9	0.3999999999999997	0.2999999999999998	-0.6555877632350451
-0.9	0.3999999999999997	0.3999999999999997	-0.3533409550790596
